target_names,left_zone,right_zone,upper_zone,down_zone,target 
4,24.10337552742616,25.89662447257384,18.9873417721519,31.012658227848103,4
4,25.60096153846154,24.399038461538463,18.689903846153847,31.310096153846153,4
4,24.592220828105397,25.407779171894607,20.26348808030113,29.736511919698874,4
4,24.651972157772622,25.348027842227378,20.93967517401392,29.06032482598608,4
4,26.690573770491802,23.309426229508198,17.059426229508198,32.9405737704918,4
4,23.701657458563535,26.29834254143646,18.397790055248617,31.60220994475138,4
4,26.72594142259414,23.274058577405857,18.357740585774057,31.64225941422594,4
4,25.59288537549407,24.40711462450593,19.861660079051383,30.138339920948617,4
4,24.307036247334754,25.692963752665243,21.215351812366738,28.784648187633262,4
4,27.109704641350213,22.89029535864979,20.938818565400844,29.061181434599156,4
4,28.641251221896383,21.358748778103617,19.35483870967742,30.64516129032258,4
4,25.25139664804469,24.748603351955307,21.396648044692736,28.60335195530726,4
4,26.01063829787234,23.98936170212766,21.06382978723404,28.93617021276596,4
4,23.048523206751057,26.951476793248947,22.468354430379748,27.531645569620252,4
4,25.77800829875519,24.221991701244814,21.57676348547718,28.423236514522824,4
4,24.148003894839338,25.851996105160662,20.691333982473225,29.30866601752678,4
4,29.365079365079364,20.634920634920633,21.230158730158728,28.76984126984127,4
4,25.655021834061138,24.344978165938866,21.451965065502183,28.548034934497817,4
4,25.593395252837976,24.40660474716202,20.27863777089783,29.721362229102166,4
4,23.49056603773585,26.509433962264154,23.018867924528305,26.9811320754717,4
4,27.73064687168611,22.26935312831389,20.73170731707317,29.26829268292683,4
4,26.780626780626783,23.21937321937322,21.320037986704655,28.67996201329535,4
4,25.836030204962245,24.163969795037758,20.658036677454152,29.341963322545848,4
4,24.882186616399622,25.117813383600375,21.394910461828463,28.605089538171534,4
4,23.27433628318584,26.725663716814157,20.309734513274336,29.690265486725664,4
4,33.54838709677419,16.451612903225808,19.78494623655914,30.21505376344086,4
4,24.871001031991742,25.128998968008254,21.465428276573785,28.53457172342621,4
4,20.95693779904306,29.04306220095694,21.339712918660286,28.660287081339714,4
4,26.5177065767285,23.482293423271503,16.526138279932546,33.473861720067454,4
4,26.00411946446962,23.995880535530382,18.331616889804327,31.668383110195677,4
4,25.21551724137931,24.784482758620687,18.48060344827586,31.519396551724135,4
4,24.09351145038168,25.906488549618324,18.654580152671755,31.345419847328245,4
4,25.98652550529355,24.013474494706447,18.479307025986525,31.52069297401347,4
4,26.089060987415294,23.910939012584706,17.570183930300097,32.4298160696999,4
4,28.867403314917127,21.132596685082873,18.462246777163905,31.537753222836095,4
4,21.11111111111111,28.88888888888889,18.78787878787879,31.21212121212121,4
4,24.17218543046358,25.827814569536425,21.239356669820246,28.760643330179754,4
4,24.235807860262007,25.76419213973799,18.63173216885007,31.368267831149925,4
4,23.66906474820144,26.33093525179856,18.201438848920862,31.798561151079134,4
4,23.0225988700565,26.9774011299435,16.949152542372882,33.05084745762712,4
4,25.238095238095237,24.76190476190476,18.928571428571427,31.07142857142857,4
4,24.55902306648575,25.440976933514246,20.013568521031207,29.98643147896879,4
4,28.554778554778554,21.445221445221446,18.764568764568764,31.235431235431236,4
4,26.64027149321267,23.35972850678733,19.11764705882353,30.88235294117647,4
4,29.07725321888412,20.92274678111588,19.63519313304721,30.36480686695279,4
4,23.42888643880926,26.57111356119074,18.02646085997795,31.97353914002205,4
4,24.620060790273556,25.37993920972644,19.807497467071933,30.192502532928064,4
4,27.981651376146786,22.01834862385321,19.215086646279307,30.78491335372069,4
4,27.022821576763487,22.977178423236516,20.07261410788382,29.927385892116185,4
4,25.506072874493928,24.493927125506072,21.204453441295545,28.79554655870445,4
4,25.568181818181817,24.43181818181818,18.797348484848484,31.202651515151516,4
4,27.713987473903966,22.286012526096034,20.407098121085596,29.592901878914404,4
4,25.739041794087665,24.26095820591233,22.98674821610601,27.013251783893985,4
4,35.92330978809284,14.076690211907165,20.63572149344097,29.36427850655903,4
4,31.65650406504065,18.34349593495935,19.766260162601625,30.233739837398375,4
4,24.454976303317533,25.545023696682463,19.62085308056872,30.379146919431278,4
4,24.760994263862333,25.239005736137667,20.745697896749522,29.254302103250478,4
4,25.958702064896755,24.041297935103245,21.533923303834808,28.466076696165192,4
4,26.700000000000003,23.3,19.55,30.450000000000003,4
4,27.5390625,22.4609375,18.5546875,31.4453125,4
4,24.709562109025917,25.290437890974083,21.00089365504915,28.99910634495085,4
4,30.092165898617512,19.907834101382488,20.599078341013826,29.400921658986178,4
4,27.168494516450647,22.83150548354935,19.54137587238285,30.45862412761715,4
4,25.51124744376278,24.48875255623722,18.404907975460123,31.595092024539877,4
4,25.09433962264151,24.905660377358494,18.726415094339625,31.27358490566038,4
4,17.410714285714285,32.589285714285715,19.54365079365079,30.456349206349206,4
4,27.406679764243613,22.593320235756384,21.11984282907662,28.88015717092338,4
4,26.542649727767696,23.457350272232304,19.328493647912886,30.671506352087114,4
4,23.29495128432241,26.70504871567759,18.42338352524358,31.576616474756424,4
4,26.104830421377184,23.895169578622816,20.195272353545736,29.804727646454264,4
4,24.334600760456272,25.665399239543724,18.29847908745247,31.701520912547526,4
4,30.231335436382754,19.768664563617246,18.454258675078865,31.545741324921135,4
4,25.33197139938713,24.66802860061287,19.254341164453525,30.745658835546475,4
4,24.342745861733203,25.657254138266797,19.863680623174297,30.136319376825707,4
4,25.294117647058822,24.705882352941178,19.09090909090909,30.90909090909091,4
4,25.775978407557353,24.224021592442643,19.23076923076923,30.76923076923077,4
4,28.505897771952817,21.494102228047183,17.30013106159895,32.699868938401046,4
4,26.1723700887199,23.827629911280102,16.34980988593156,33.650190114068444,4
4,29.005847953216374,20.994152046783626,19.064327485380115,30.93567251461988,4
4,26.15658362989324,23.843416370106763,19.9288256227758,30.0711743772242,4
4,26.486784140969164,23.513215859030836,19.60352422907489,30.396475770925107,4
4,30.241187384044526,19.75881261595547,19.155844155844154,30.844155844155843,4
4,30.268817204301076,19.731182795698924,19.78494623655914,30.21505376344086,4
4,26.405038759689923,23.594961240310077,18.7015503875969,31.298449612403104,4
5,23.02013422818792,26.97986577181208,26.845637583892618,23.154362416107382,5
5,24.167872648335745,25.832127351664255,24.457308248914615,25.542691751085382,5
5,22.303206997084548,27.696793002915452,28.71720116618076,21.282798833819243,5
5,23.688046647230323,26.31195335276968,22.886297376093296,27.113702623906708,5
5,22.922848664688427,27.07715133531157,25.593471810089017,24.406528189910976,5
5,26.063100137174214,23.93689986282579,22.90809327846365,27.09190672153635,5
5,23.60544217687075,26.394557823129254,22.585034013605444,27.41496598639456,5
5,24.388254486133768,25.611745513866232,21.696574225122347,28.303425774877653,5
5,25.743855109961192,24.25614489003881,26.390685640362225,23.609314359637775,5
5,22.44764397905759,27.55235602094241,26.43979057591623,23.56020942408377,5
5,21.57142857142857,28.428571428571427,23.642857142857142,26.357142857142854,5
5,21.265243902439025,28.734756097560975,26.14329268292683,23.85670731707317,5
5,26.76829268292683,23.23170731707317,20.853658536585364,29.146341463414632,5
5,22.1656050955414,27.8343949044586,22.35668789808917,27.643312101910826,5
5,22.681159420289855,27.318840579710145,21.3768115942029,28.6231884057971,5
5,23.567335243553007,26.43266475644699,28.510028653295127,21.48997134670487,5
5,20.161290322580644,29.838709677419352,25.47043010752688,24.529569892473116,5
5,20.355191256830604,29.644808743169403,28.142076502732245,21.857923497267763,5
5,21.008403361344538,28.991596638655462,21.218487394957982,28.781512605042018,5
5,21.989966555183948,28.010033444816052,25.668896321070235,24.331103678929765,5
5,25.0,25.0,23.204022988505745,26.79597701149425,5
5,19.51788491446345,30.48211508553655,25.349922239502334,24.650077760497666,5
5,21.417797888386122,28.582202111613874,29.110105580693816,20.889894419306184,5
5,23.03851640513552,26.961483594864482,23.466476462196862,26.53352353780314,5
5,23.333333333333332,26.666666666666668,28.91472868217054,21.085271317829456,5
5,19.91215226939971,30.087847730600295,23.2796486090776,26.720351390922403,5
5,19.6113074204947,30.388692579505303,28.26855123674912,21.731448763250885,5
5,25.980392156862745,24.019607843137255,21.813725490196077,28.186274509803923,5
5,22.425249169435215,27.574750830564785,25.332225913621265,24.66777408637874,5
5,22.325581395348838,27.674418604651162,25.271317829457363,24.728682170542637,5
5,24.816176470588236,25.183823529411768,27.481617647058826,22.518382352941178,5
5,28.66568914956012,21.334310850439884,21.627565982404693,28.37243401759531,5
5,23.529411764705884,26.47058823529412,24.754901960784313,25.245098039215687,5
5,25.656877897990725,24.343122102009275,27.434312210200925,22.56568778979907,5
5,21.218795888399413,28.781204111600587,24.44933920704846,25.550660792951543,5
5,24.43438914027149,25.565610859728505,23.001508295625943,26.998491704374057,5
5,24.450549450549453,25.54945054945055,22.596153846153847,27.403846153846157,5
5,27.350993377483444,22.64900662251656,20.4635761589404,29.536423841059605,5
5,23.328380386329865,26.671619613670135,22.73402674591382,27.26597325408618,5
5,25.824175824175825,24.175824175824175,23.547880690737834,26.452119309262166,5
5,27.379209370424597,22.620790629575403,20.571010248901903,29.428989751098097,5
5,22.595419847328245,27.404580152671755,19.84732824427481,30.15267175572519,5
5,22.874806800618238,27.125193199381762,26.584234930448222,23.415765069551778,5
5,25.112443778110947,24.887556221889056,22.938530734632685,27.061469265367318,5
5,24.604141291108405,25.395858708891595,22.107186358099877,27.892813641900123,5
5,22.523219814241486,27.476780185758514,24.226006191950468,25.77399380804954,5
5,19.82758620689655,30.172413793103445,27.370689655172413,22.629310344827584,5
5,23.310344827586206,26.689655172413794,22.75862068965517,27.241379310344826,5
5,23.371104815864022,26.628895184135978,28.753541076487252,21.246458923512748,5
5,24.31259044862518,25.687409551374817,21.490593342981185,28.50940665701881,5
5,21.515151515151516,28.484848484848484,25.90909090909091,24.09090909090909,5
5,26.056338028169016,23.943661971830988,23.943661971830988,26.056338028169016,5
5,20.60653188180404,29.393468118195955,25.894245723172627,24.105754276827373,5
5,25.146627565982406,24.853372434017597,27.12609970674487,22.873900293255133,5
5,26.05105105105105,23.94894894894895,20.12012012012012,29.87987987987988,5
5,23.724137931034484,26.275862068965516,26.689655172413794,23.310344827586206,5
5,27.591463414634145,22.40853658536585,22.63719512195122,27.36280487804878,5
5,16.905444126074496,33.0945558739255,28.00859598853868,21.991404011461317,5
5,23.84843982169391,26.15156017830609,20.28231797919762,29.71768202080238,5
5,20.61711079943899,29.38288920056101,23.70266479663394,26.297335203366057,5
5,24.091627172195892,25.908372827804108,24.48657187993681,25.513428120063192,5
5,28.172205438066463,21.827794561933533,27.56797583081571,22.432024169184288,5
5,17.195767195767196,32.804232804232804,28.483245149911816,21.516754850088184,5
5,23.26892109500805,26.731078904991946,25.764895330112722,24.235104669887278,5
5,25.692307692307693,24.30769230769231,33.769230769230774,16.23076923076923,5
5,23.181818181818183,26.81818181818182,27.545454545454547,22.454545454545457,5
5,20.510835913312697,29.48916408668731,25.38699690402477,24.613003095975234,5
5,21.225071225071225,28.774928774928775,27.564102564102566,22.435897435897438,5
5,23.303834808259587,26.696165191740413,27.5811209439528,22.418879056047196,5
5,27.823920265780732,22.176079734219268,23.006644518272427,26.993355481727576,5
5,25.573065902578794,24.426934097421203,24.212034383954155,25.787965616045845,5
5,23.39782345828295,26.60217654171705,25.574365175332527,24.425634824667473,5
5,25.91587516960651,24.084124830393485,22.116689280868385,27.883310719131615,5
5,23.013871374527113,26.986128625472887,20.428751576292562,29.57124842370744,5
5,26.671511627906977,23.328488372093023,20.49418604651163,29.505813953488374,5
5,18.590704647676162,31.409295352323838,27.511244377811096,22.488755622188908,5
5,23.09746328437917,26.902536715620826,20.961281708945258,29.03871829105474,5
5,18.529411764705884,31.47058823529412,21.61764705882353,28.38235294117647,5
5,22.14673913043478,27.853260869565215,27.92119565217391,22.078804347826086,5
5,22.995090016366614,27.00490998363339,21.522094926350245,28.477905073649758,5
5,21.89306358381503,28.106936416184972,21.459537572254337,28.540462427745666,5
5,21.230769230769234,28.76923076923077,24.0,26.0,5
5,18.615384615384617,31.384615384615387,26.615384615384617,23.384615384615387,5
5,24.097135740971357,25.902864259028643,22.602739726027398,27.397260273972602,5
5,23.72764786795048,26.272352132049516,30.949105914718018,19.05089408528198,5
5,23.227206946454412,26.772793053545584,25.036179450072357,24.96382054992764,5
5,23.882681564245807,26.11731843575419,30.656424581005584,19.343575418994412,5
5,21.841704718417045,28.15829528158295,21.61339421613394,28.386605783866056,5
5,19.897209985315712,30.102790014684288,24.302496328928047,25.697503671071953,5
5,24.198988195615517,25.801011804384487,27.234401349072513,22.76559865092749,5
5,24.074074074074073,25.925925925925924,27.050264550264547,22.94973544973545,5
5,24.658573596358117,25.341426403641883,28.90743550834598,21.09256449165402,5
5,24.66996699669967,25.33003300330033,25.577557755775576,24.42244224422442,5
5,25.283286118980172,24.71671388101983,28.96600566572238,21.033994334277622,5
5,22.991689750692522,27.00831024930748,27.07756232686981,22.922437673130197,5
5,26.485568760611205,23.514431239388795,29.371816638370117,20.62818336162988,5
5,24.30441898527005,25.695581014729953,30.114566284779052,19.88543371522095,5
5,22.043010752688172,27.956989247311824,25.53763440860215,24.462365591397848,5
5,25.45757071547421,24.542429284525788,23.960066555740433,26.039933444259567,5
5,27.804487179487182,22.19551282051282,28.52564102564103,21.474358974358974,5
5,14.23728813559322,35.762711864406775,24.915254237288135,25.08474576271186,5
5,26.20528771384137,23.79471228615863,22.23950233281493,27.76049766718507,5
5,24.02506963788301,25.974930362116993,29.317548746518106,20.682451253481894,5
5,24.878836833602584,25.121163166397416,25.20193861066236,24.79806138933764,5
5,21.07765451664025,28.922345483359745,25.435816164817748,24.56418383518225,5
5,25.52,24.48,25.28,24.72,5
5,23.62962962962963,26.37037037037037,25.25925925925926,24.74074074074074,5
5,22.64957264957265,27.350427350427353,28.276353276353277,21.723646723646723,5
5,23.711340206185568,26.288659793814432,25.257731958762886,24.742268041237114,5
5,22.92545710267229,27.074542897327706,22.92545710267229,27.074542897327706,5
5,22.171945701357465,27.82805429864253,29.260935143288084,20.739064856711913,5
5,23.55442176870748,26.445578231292515,24.829931972789115,25.170068027210885,5
5,23.113964686998393,26.886035313001607,27.046548956661315,22.953451043338685,5
5,17.027863777089784,32.97213622291022,26.780185758513934,23.21981424148607,5
5,25.692307692307693,24.30769230769231,23.30769230769231,26.692307692307693,5
5,23.333333333333336,26.666666666666668,22.46376811594203,27.536231884057973,5
5,23.241852487135503,26.758147512864493,27.27272727272727,22.727272727272727,5
5,23.89196675900277,26.10803324099723,27.21606648199446,22.78393351800554,5
5,20.07168458781362,29.92831541218638,32.526881720430104,17.473118279569892,5
5,22.942206654991242,27.057793345008758,26.882661996497372,23.117338003502628,5
5,24.647887323943664,25.35211267605634,22.06572769953052,27.934272300469484,5
5,24.59138187221397,25.40861812778603,29.86627043090639,20.13372956909361,5
5,26.164596273291924,23.835403726708073,24.301242236024844,25.698757763975152,5
5,23.903508771929822,26.096491228070175,28.362573099415204,21.637426900584796,5
5,19.94177583697234,30.058224163027653,27.00145560407569,22.998544395924306,5
5,28.24074074074074,21.75925925925926,22.75132275132275,27.248677248677247,5
5,22.7403156384505,27.259684361549496,22.166427546628405,27.83357245337159,5
5,22.89512555391433,27.104874446085674,23.41211225997046,26.587887740029544,5
5,22.950819672131146,27.04918032786885,22.727272727272727,27.272727272727273,5
5,23.1981981981982,26.8018018018018,30.405405405405407,19.594594594594597,5
5,24.174174174174176,25.825825825825827,26.576576576576578,23.423423423423422,5
5,23.534072900158478,26.46592709984152,25.515055467511885,24.484944532488115,5
5,21.955128205128208,28.044871794871796,22.596153846153847,27.403846153846157,5
5,21.153846153846153,28.846153846153843,26.923076923076923,23.076923076923077,5
5,23.967684021543985,26.032315978456015,29.892280071813286,20.107719928186714,5
5,25.0,25.0,30.27859237536657,19.721407624633432,5
5,25.303030303030305,24.6969696969697,27.87878787878788,22.12121212121212,5
5,22.4390243902439,27.560975609756095,25.121951219512194,24.878048780487806,5
5,20.602218700475436,29.397781299524564,27.812995245641837,22.18700475435816,5
5,24.34017595307918,25.65982404692082,27.85923753665689,22.14076246334311,5
5,24.959871589085072,25.040128410914928,23.996789727126806,26.003210272873194,5
5,23.551263001485886,26.448736998514114,28.900445765230312,21.099554234769688,5
5,26.446280991735538,23.553719008264462,22.892561983471076,27.107438016528928,5
5,24.50076804915515,25.499231950844855,21.735791090629803,28.2642089093702,5
5,24.511400651465795,25.4885993485342,24.348534201954397,25.6514657980456,5
5,21.76923076923077,28.230769230769234,26.846153846153847,23.153846153846157,5
5,23.71987951807229,26.280120481927714,24.774096385542173,25.225903614457835,5
5,23.55021216407355,26.44978783592645,23.903818953323903,26.096181046676097,5
5,18.84272997032641,31.157270029673587,24.03560830860534,25.964391691394656,5
5,25.550964187327825,24.44903581267218,26.37741046831956,23.62258953168044,5
6,26.53997378768021,23.46002621231979,22.93577981651376,27.06422018348624,6
6,24.025974025974026,25.974025974025974,25.560802833530108,24.439197166469896,6
6,24.725877192982455,25.27412280701754,16.99561403508772,33.00438596491228,6
6,26.594746716697934,23.405253283302063,16.04127579737336,33.95872420262664,6
6,27.82561894510226,22.17438105489774,13.078579117330463,36.92142088266954,6
6,26.38121546961326,23.61878453038674,14.825046040515653,35.17495395948435,6
6,27.648114901256733,22.351885098743267,15.754039497307001,34.245960502692995,6
6,25.55654496883348,24.44345503116652,15.805877114870881,34.19412288512912,6
6,27.449324324324323,22.550675675675674,13.597972972972972,36.402027027027025,6
6,26.497277676950997,23.502722323049003,17.332123411978223,32.66787658802178,6
6,27.37315875613748,22.626841243862522,17.47135842880524,32.52864157119477,6
6,27.971403038427166,22.028596961572834,15.058087578194817,34.941912421805185,6
6,27.66695576756288,22.33304423243712,15.784908933217693,34.21509106678231,6
6,27.74113767518549,22.25886232481451,16.57048639736191,33.42951360263809,6
6,25.378151260504204,24.6218487394958,16.84873949579832,33.15126050420168,6
6,27.18800648298217,22.81199351701783,15.518638573743923,34.48136142625608,6
6,28.49802371541502,21.50197628458498,15.33596837944664,34.66403162055336,6
6,25.651808242220355,24.348191757779645,17.073170731707318,32.926829268292686,6
6,26.352775825720308,23.64722417427969,16.022487702037946,33.97751229796205,6
6,26.568867155664222,23.431132844335778,18.255908720456397,31.744091279543603,6
6,25.35804549283909,24.64195450716091,17.144060657118786,32.855939342881214,6
6,25.663716814159294,24.336283185840706,19.911504424778762,30.088495575221238,6
6,26.621835443037977,23.378164556962027,16.930379746835445,33.06962025316456,6
6,23.43297974927676,26.56702025072324,17.020250723240117,32.97974927675988,6
6,25.47495682210708,24.52504317789292,17.78929188255613,32.210708117443865,6
6,24.80141218005296,25.198587819947043,16.284201235657548,33.71579876434246,6
6,24.3531202435312,25.646879756468795,20.395738203957382,29.604261796042618,6
6,25.75558475689882,24.244415243101184,15.374507227332458,34.62549277266754,6
6,29.393305439330543,20.606694560669457,18.56694560669456,31.433054393305436,6
6,24.719101123595504,25.280898876404493,18.370786516853933,31.629213483146067,6
6,28.019323671497585,21.980676328502415,16.47342995169082,33.526570048309175,6
6,26.63645518630413,23.36354481369587,17.119838872104733,32.88016112789527,6
6,27.758007117437725,22.24199288256228,17.971530249110323,32.028469750889684,6
6,28.079242032730406,21.920757967269598,15.503875968992249,34.49612403100775,6
6,25.733944954128443,24.26605504587156,16.009174311926607,33.99082568807339,6
6,27.22537878787879,22.77462121212121,19.270833333333332,30.729166666666668,6
6,28.3793347487615,21.6206652512385,21.125265392781316,28.874734607218684,6
6,25.59017941454202,24.409820585457982,19.216241737488197,30.783758262511807,6
6,27.07439198855508,22.925608011444922,24.07010014306152,25.929899856938487,6
6,25.832583258325833,24.167416741674167,16.381638163816383,33.61836183618362,6
6,27.62384550797649,22.37615449202351,16.582703610411418,33.41729638958858,6
6,26.841692789968654,23.15830721003135,19.94514106583072,30.054858934169282,6
6,25.494604316546763,24.505395683453237,20.323741007194243,29.676258992805753,6
6,26.676946800308407,23.323053199691596,19.313801079414034,30.68619892058597,6
6,26.89922480620155,23.100775193798448,21.356589147286822,28.643410852713178,6
6,26.696284329563813,23.303715670436187,19.507269789983845,30.492730210016155,6
6,25.267175572519086,24.732824427480917,17.748091603053435,32.25190839694657,6
6,24.49355432780847,25.50644567219153,21.54696132596685,28.45303867403315,6
6,25.896964121435143,24.103035878564857,19.871205151793927,30.12879484820607,6
6,25.781948168007148,24.21805183199285,22.430741733690795,27.569258266309205,6
6,24.48884758364312,25.511152416356875,23.37360594795539,26.626394052044606,6
6,22.900390625,27.099609375,17.3828125,32.6171875,6
6,24.275023386342376,25.724976613657624,22.591206735266603,27.408793264733394,6
6,23.013698630136986,26.98630136986301,17.602739726027398,32.3972602739726,6
6,28.04449648711944,21.95550351288056,23.126463700234194,26.87353629976581,6
6,25.988372093023255,24.011627906976745,20.988372093023255,29.011627906976745,6
6,23.66230677764566,26.33769322235434,24.07847800237812,25.921521997621877,6
6,23.736263736263737,26.263736263736263,22.307692307692307,27.692307692307693,6
6,25.847457627118644,24.152542372881356,20.127118644067796,29.8728813559322,6
6,26.78725236864772,23.212747631352283,21.70542635658915,28.294573643410853,6
6,24.75868725868726,25.241312741312743,19.69111969111969,30.30888030888031,6
6,25.147928994082843,24.85207100591716,20.266272189349113,29.73372781065089,6
6,26.338028169014084,23.661971830985916,19.2018779342723,30.798122065727696,6
6,27.988338192419825,22.011661807580175,21.477162293488824,28.522837706511176,6
6,29.84464431725266,20.15535568274734,17.825020441537205,32.174979558462795,6
6,25.65582371458552,24.34417628541448,20.828961175236095,29.171038824763905,6
6,25.690335305719923,24.30966469428008,21.942800788954635,28.057199211045365,6
6,26.28149435273675,23.71850564726325,20.590790616854907,29.40920938314509,6
6,25.171232876712327,24.82876712328767,19.90582191780822,30.094178082191778,6
6,27.287853577371045,22.71214642262895,21.089850249584025,28.91014975041597,6
6,26.833477135461607,23.166522864538397,21.268334771354617,28.731665228645387,6
6,26.96314102564103,23.036858974358978,19.83173076923077,30.168269230769234,6
6,26.141450313339302,23.858549686660698,19.20322291853178,30.796777081468218,6
6,27.512155591572125,22.48784440842788,21.920583468395463,28.07941653160454,6
6,25.44070512820513,24.559294871794872,23.75801282051282,26.241987179487182,6
6,24.747010119595217,25.252989880404783,16.375344986200552,33.62465501379945,6
6,24.595219737856596,25.40478026214341,24.132613723978412,25.86738627602159,6
6,25.14097744360902,24.859022556390975,16.49436090225564,33.50563909774436,6
6,27.218344965104684,22.781655034895312,17.148554336989033,32.85144566301096,6
6,25.84014532243415,24.159854677565846,22.3433242506812,27.6566757493188,6
6,23.816029143897996,26.183970856102,16.074681238615664,33.92531876138433,6
6,23.066298342541437,26.933701657458567,17.472375690607734,32.527624309392266,6
6,26.608579088471853,23.39142091152815,19.97319034852547,30.026809651474533,6
6,26.731470230862698,23.268529769137302,18.955042527339003,31.044957472660997,6
6,25.57905337361531,24.420946626384694,21.097683786505538,28.902316213494462,6
6,26.06721162579473,23.932788374205266,17.93823796548592,32.061762034514075,6
6,27.35,22.650000000000002,17.85,32.15,6
6,26.19477006311993,23.805229936880075,17.493237150586115,32.50676284941389,6
6,27.180114099429503,22.819885900570497,20.211898940505296,29.788101059494704,6
6,24.95812395309883,25.041876046901173,20.393634840871023,29.60636515912898,6
6,26.02510460251046,23.97489539748954,21.380753138075313,28.619246861924687,6
6,26.114081996434937,23.885918003565063,23.351158645276293,26.648841354723707,6
6,24.326923076923077,25.673076923076923,20.91346153846154,29.086538461538463,6
6,25.218150087260035,24.781849912739965,18.280977312390924,31.719022687609076,6
6,27.362204724409448,22.637795275590552,16.929133858267715,33.07086614173228,6
6,26.822503961965133,23.177496038034864,18.264659270998415,31.73534072900158,6
6,26.23022847100176,23.769771528998245,24.2091388400703,25.7908611599297,6
6,26.904376012965965,23.095623987034035,18.80064829821718,31.19935170178282,6
6,26.213171577123052,23.78682842287695,16.55112651646447,33.44887348353553,6
6,26.17313915857605,23.826860841423947,18.48705501618123,31.51294498381877,6
6,26.923076923076923,23.076923076923077,20.791001451378808,29.20899854862119,6
6,26.67464114832536,23.325358851674643,20.773524720893143,29.22647527910686,6
6,27.059308072487642,22.940691927512354,19.028006589785832,30.971993410214164,6
6,25.971599402092675,24.028400597907325,20.590433482810166,29.409566517189837,6
6,25.620567375886527,24.379432624113477,18.882978723404257,31.117021276595747,6
6,24.3879472693032,25.6120527306968,17.702448210922785,32.29755178907721,6
6,23.963355834136934,26.036644165863066,18.225650916104147,31.774349083895853,6
6,26.07204116638079,23.92795883361921,19.425385934819897,30.5746140651801,6
6,24.80314960629921,25.196850393700785,23.818897637795274,26.181102362204722,6
6,28.662053056516726,21.337946943483274,24.913494809688583,25.086505190311417,6
6,25.11185682326622,24.88814317673378,22.539149888143175,27.46085011185682,6
6,27.400215749730314,22.59978425026969,20.010787486515643,29.98921251348436,6
6,30.863539445628998,19.136460554371002,17.590618336886994,32.409381663113,6
6,26.408450704225356,23.591549295774648,19.26559356136821,30.734406438631794,6
6,26.369545032497676,23.63045496750232,19.1736304549675,30.826369545032495,6
6,26.939655172413794,23.06034482758621,19.78448275862069,30.215517241379313,6
6,25.605033881897384,24.394966118102612,23.378509196515004,26.621490803484996,6
6,25.727699530516432,24.272300469483568,22.629107981220656,27.37089201877934,6
6,26.44770959377701,23.55229040622299,20.743301642178047,29.256698357821953,6
6,27.19626168224299,22.80373831775701,15.841121495327101,34.1588785046729,6
6,28.21576763485477,21.78423236514523,17.842323651452283,32.15767634854772,6
6,26.796875,23.203125,20.7421875,29.2578125,6
6,25.53191489361702,24.46808510638298,19.636524822695037,30.363475177304966,6
6,27.45716862037872,22.542831379621283,19.702434625789,30.297565374211004,6
6,25.713153724247224,24.286846275752772,21.71156893819334,28.288431061806655,6
6,26.161858974358978,23.83814102564103,17.46794871794872,32.532051282051285,6
6,26.703296703296704,23.2967032967033,23.516483516483518,26.483516483516485,6
6,26.93561532192339,23.06438467807661,20.49714751426243,29.50285248573757,6
6,26.11464968152866,23.885350318471335,18.607825295723384,31.392174704276613,6
6,26.388888888888886,23.61111111111111,18.557098765432098,31.4429012345679,6
6,26.88941925218775,23.11058074781225,18.85441527446301,31.14558472553699,6
6,26.463512429831596,23.536487570168404,20.248596631916598,29.7514033680834,6
6,25.642123287671232,24.357876712328764,19.392123287671232,30.607876712328764,6
6,26.4218009478673,23.578199052132703,16.94312796208531,33.056872037914694,6
6,27.123928293063134,22.876071706936866,16.095089633671083,33.90491036632891,6
6,27.230046948356808,22.769953051643192,19.190140845070424,30.809859154929576,6
6,28.080568720379148,21.919431279620852,23.755924170616115,26.24407582938389,6
6,26.544622425629292,23.45537757437071,21.79633867276888,28.203661327231124,6
6,27.201834862385322,22.79816513761468,24.449541284403672,25.55045871559633,6
6,26.621490803484996,23.378509196515004,23.08809293320426,26.91190706679574,6
6,27.360219981668195,22.639780018331805,22.502291475710358,27.497708524289642,6
6,26.610767872903796,23.389232127096207,19.902912621359224,30.09708737864078,6
6,28.343949044585987,21.656050955414013,18.51683348498635,31.483166515013647,6
6,24.340949033391915,25.659050966608085,20.035149384885766,29.964850615114237,6
6,24.00339270568278,25.996607294317215,23.070398642917727,26.929601357082273,6
6,26.307053941908713,23.692946058091284,22.738589211618255,27.261410788381742,6
6,26.912442396313367,23.087557603686637,19.81566820276498,30.184331797235025,6
6,27.161654135338345,22.838345864661655,19.454887218045112,30.545112781954884,6
6,26.37013502779984,23.62986497220016,19.976171564733917,30.023828435266086,6
6,26.161790017211704,23.838209982788296,19.3631669535284,30.636833046471597,6
7,14.248021108179419,35.75197889182058,36.147757255936675,13.852242744063325,7
7,15.803108808290155,34.19689119170984,35.751295336787564,14.248704663212434,7
7,14.781491002570693,35.2185089974293,36.11825192802056,13.881748071979434,7
7,15.4911838790932,34.5088161209068,37.1536523929471,12.846347607052897,7
7,15.035799522673031,34.96420047732697,36.87350835322196,13.126491646778042,7
7,14.13551401869159,35.86448598130841,36.21495327102804,13.785046728971963,7
