target_names,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w,target 
6,49.64028776978417,1.4388489208633093,23.741007194244602,25.179856115107913,6
6,57.03703703703703,1.4814814814814814,20.74074074074074,20.74074074074074,6
6,55.639097744360896,1.5037593984962405,22.55639097744361,20.30075187969925,6
6,58.51851851851851,1.4814814814814814,22.962962962962962,17.037037037037035,6
6,52.7027027027027,1.3513513513513513,25.675675675675674,20.27027027027027,6
6,54.60992907801418,1.4184397163120568,21.27659574468085,22.69503546099291,6
6,55.038759689922486,2.3255813953488373,23.255813953488374,19.379844961240313,6
6,57.36434108527132,1.550387596899225,22.48062015503876,18.6046511627907,6
6,55.033557046979865,1.342281879194631,22.818791946308725,20.80536912751678,6
6,52.73972602739726,1.36986301369863,23.28767123287671,22.602739726027394,6
7,44.82758620689655,2.2988505747126435,12.643678160919539,40.229885057471265,7
7,50.0,3.6585365853658534,20.73170731707317,25.609756097560975,7
7,43.47826086956522,2.1739130434782608,15.217391304347824,39.130434782608695,7
7,49.397590361445786,3.6144578313253017,18.072289156626507,28.915662650602414,7
7,44.680851063829785,2.127659574468085,11.702127659574469,41.48936170212766,7
7,39.047619047619044,2.8571428571428568,44.76190476190476,13.333333333333332,7
7,55.696202531645575,3.79746835443038,18.9873417721519,21.518987341772153,7
7,54.32098765432099,3.7037037037037033,23.456790123456788,18.51851851851852,7
7,46.66666666666667,3.3333333333333335,26.666666666666668,23.333333333333336,7
7,52.22222222222222,3.3333333333333335,22.22222222222222,22.22222222222222,7
7,51.515151515151516,3.0303030303030303,18.181818181818183,27.272727272727273,7
7,55.55555555555555,3.7037037037037033,23.456790123456788,17.28395061728395,7
7,45.26315789473684,3.1578947368421053,21.052631578947366,30.52631578947368,7
7,48.91304347826087,3.260869565217391,19.565217391304348,28.26086956521739,7
7,45.19230769230769,2.8846153846153846,18.26923076923077,33.65384615384615,7
7,54.32098765432099,4.938271604938271,25.925925925925924,14.814814814814813,7
7,52.8735632183908,4.597701149425287,21.839080459770113,20.689655172413794,7
7,44.554455445544555,1.9801980198019802,17.821782178217823,35.64356435643565,7
7,40.77669902912621,1.941747572815534,18.446601941747574,38.83495145631068,7
7,49.473684210526315,4.2105263157894735,31.57894736842105,14.736842105263158,7
7,47.11538461538461,2.8846153846153846,15.384615384615385,34.61538461538461,7
7,44.54545454545455,1.8181818181818181,12.727272727272727,40.90909090909091,7
7,40.38461538461539,1.9230769230769231,13.461538461538462,44.23076923076923,7
7,46.46464646464647,3.0303030303030303,15.151515151515152,35.35353535353536,7
7,46.07843137254902,2.941176470588235,18.627450980392155,32.35294117647059,7
7,44.44444444444444,4.62962962962963,22.22222222222222,28.703703703703702,7
7,53.191489361702125,3.1914893617021276,21.27659574468085,22.340425531914892,7
7,54.216867469879524,3.6144578313253017,28.915662650602414,13.253012048192772,7
7,51.61290322580645,3.225806451612903,20.43010752688172,24.731182795698924,7
7,44.76190476190476,1.9047619047619047,18.095238095238095,35.238095238095234,7
7,56.470588235294116,4.705882352941177,23.529411764705884,15.294117647058824,7
7,57.14285714285714,5.194805194805195,19.48051948051948,18.18181818181818,7
7,48.484848484848484,2.0202020202020203,12.121212121212121,37.37373737373738,7
7,60.81081081081081,4.054054054054054,14.864864864864865,20.27027027027027,7
7,45.45454545454545,1.8181818181818181,16.363636363636363,36.36363636363636,7
7,57.4468085106383,3.1914893617021276,24.46808510638298,14.893617021276595,7
7,45.63106796116505,4.854368932038835,33.980582524271846,15.533980582524272,7
7,57.60869565217391,4.3478260869565215,21.73913043478261,16.304347826086957,7
7,55.43478260869565,3.260869565217391,27.173913043478258,14.130434782608695,7
7,47.11538461538461,2.8846153846153846,14.423076923076923,35.57692307692308,7
7,46.400000000000006,3.2,30.400000000000002,20.0,7
7,51.02040816326531,3.0612244897959187,23.46938775510204,22.448979591836736,7
7,52.04081632653061,4.081632653061225,26.53061224489796,17.346938775510203,7
7,49.494949494949495,4.040404040404041,28.282828282828284,18.181818181818183,7
7,60.714285714285715,3.571428571428571,22.61904761904762,13.095238095238095,7
7,57.3170731707317,3.6585365853658534,25.609756097560975,13.414634146341463,7
7,50.515463917525764,3.092783505154639,17.525773195876287,28.865979381443296,7
7,44.79166666666667,3.125,17.708333333333336,34.375,7
7,42.85714285714286,2.0408163265306123,21.42857142857143,33.673469387755105,7
7,47.91666666666667,3.125,34.375,14.583333333333334,7
7,44.642857142857146,2.678571428571429,17.857142857142858,34.82142857142858,7
7,45.71428571428571,1.9047619047619047,18.095238095238095,34.285714285714285,7
7,59.493670886075954,3.79746835443038,21.518987341772153,15.18987341772152,7
7,55.81395348837209,3.488372093023256,23.255813953488374,17.44186046511628,7
7,47.16981132075472,2.830188679245283,17.92452830188679,32.075471698113205,7
7,46.46464646464647,3.0303030303030303,21.212121212121215,29.292929292929294,7
7,47.11538461538461,2.8846153846153846,22.115384615384617,27.884615384615387,7
7,50.0,2.830188679245283,17.92452830188679,29.245283018867926,7
7,43.689320388349515,1.941747572815534,13.592233009708739,40.77669902912621,7
7,48.91304347826087,2.1739130434782608,14.130434782608695,34.78260869565217,7
7,48.88888888888889,3.3333333333333335,22.22222222222222,25.555555555555557,7
7,51.96078431372549,3.9215686274509802,20.588235294117645,23.52941176470588,7
7,44.24778761061947,4.424778761061948,20.353982300884958,30.97345132743363,7
7,45.04504504504504,1.8018018018018018,18.91891891891892,34.234234234234236,7
7,52.083333333333336,5.208333333333334,18.75,23.958333333333336,7
7,51.64835164835165,3.296703296703297,14.285714285714286,30.769230769230774,7
7,60.81081081081081,4.054054054054054,16.216216216216218,18.91891891891892,7
7,50.476190476190474,2.8571428571428568,19.047619047619047,27.619047619047617,7
7,44.800000000000004,4.0,24.0,27.200000000000003,7
7,47.47474747474748,4.040404040404041,24.242424242424242,24.242424242424242,7
7,50.943396226415096,3.7735849056603774,22.641509433962263,22.641509433962263,7
7,52.68817204301075,3.225806451612903,22.58064516129032,21.50537634408602,7
7,46.2962962962963,4.62962962962963,23.14814814814815,25.925925925925927,7
7,44.642857142857146,1.7857142857142858,18.75,34.82142857142858,7
7,45.45454545454545,2.727272727272727,18.18181818181818,33.63636363636363,7
7,56.52173913043478,3.260869565217391,21.73913043478261,18.478260869565215,7
7,55.55555555555556,3.3333333333333335,27.77777777777778,13.333333333333334,7
7,42.5,2.5,21.666666666666668,33.333333333333336,7
7,46.601941747572816,1.941747572815534,17.475728155339805,33.980582524271846,7
7,56.97674418604652,4.651162790697675,29.069767441860467,9.30232558139535,7
7,49.48453608247422,3.092783505154639,20.618556701030926,26.804123711340203,7
7,46.728971962616825,2.803738317757009,21.49532710280374,28.97196261682243,7
7,56.84210526315789,3.1578947368421053,26.31578947368421,13.68421052631579,7
7,49.074074074074076,3.7037037037037037,20.37037037037037,26.85185185185185,7
7,44.95412844036697,2.7522935779816518,21.100917431192663,31.19266055045872,7
7,43.442622950819676,1.639344262295082,21.311475409836067,33.60655737704918,7
7,53.246753246753244,3.896103896103896,19.48051948051948,23.376623376623378,7
7,56.9620253164557,5.063291139240507,18.9873417721519,18.9873417721519,7
7,60.526315789473685,3.947368421052632,18.42105263157895,17.10526315789474,7
7,60.91954022988505,3.4482758620689653,18.39080459770115,17.241379310344826,7
7,44.642857142857146,2.678571428571429,21.42857142857143,31.25,7
7,53.846153846153854,3.296703296703297,27.472527472527474,15.384615384615387,7
7,55.81395348837209,3.488372093023256,24.41860465116279,16.27906976744186,7
7,55.84415584415584,5.194805194805195,19.48051948051948,19.48051948051948,7
7,45.09803921568627,2.941176470588235,18.627450980392155,33.33333333333333,7
7,45.794392523364486,1.8691588785046729,17.757009345794394,34.57943925233645,7
7,43.689320388349515,2.912621359223301,23.300970873786408,30.097087378640776,7
7,51.04166666666667,3.125,20.833333333333336,25.0,7
7,58.62068965517241,3.4482758620689653,16.091954022988503,21.839080459770113,7
7,45.283018867924525,1.8867924528301887,16.9811320754717,35.84905660377358,7
7,48.9795918367347,3.0612244897959187,16.3265306122449,31.63265306122449,7
7,55.208333333333336,4.166666666666667,20.833333333333336,19.791666666666668,7
7,49.473684210526315,3.1578947368421053,23.157894736842103,24.210526315789473,7
7,43.47826086956522,1.7391304347826086,18.26086956521739,36.52173913043478,7
7,50.0,4.444444444444445,17.77777777777778,27.77777777777778,7
7,45.71428571428571,1.9047619047619047,20.952380952380953,31.428571428571427,7
7,41.41414141414142,2.0202020202020203,22.222222222222225,34.343434343434346,7
7,45.04504504504504,2.7027027027027026,18.91891891891892,33.333333333333336,7
7,47.42268041237113,2.0618556701030926,15.463917525773194,35.051546391752574,7
7,41.12149532710281,2.803738317757009,17.757009345794394,38.3177570093458,7
7,56.25,3.75,25.0,15.0,7
7,48.484848484848484,3.0303030303030303,16.161616161616163,32.323232323232325,7
7,55.42168674698796,3.6144578313253017,22.89156626506024,18.072289156626507,7
7,53.60824742268041,3.092783505154639,21.649484536082472,21.649484536082472,7
7,39.62264150943396,1.8867924528301887,15.09433962264151,43.39622641509434,7
7,54.02298850574712,3.4482758620689653,28.735632183908045,13.793103448275861,7
7,67.08860759493672,3.79746835443038,13.924050632911394,15.18987341772152,7
7,47.95918367346939,2.0408163265306123,11.224489795918368,38.775510204081634,7
7,51.04166666666667,4.166666666666667,26.041666666666668,18.75,7
7,56.25,3.75,18.75,21.25,7
7,52.8735632183908,3.4482758620689653,18.39080459770115,25.287356321839077,7
7,56.578947368421055,3.947368421052632,19.736842105263158,19.736842105263158,7
7,48.113207547169814,3.7735849056603774,17.92452830188679,30.18867924528302,7
7,55.68181818181819,3.409090909090909,19.31818181818182,21.590909090909093,7
7,58.75,3.75,20.0,17.5,7
7,61.445783132530124,3.6144578313253017,14.457831325301207,20.481927710843376,7
7,60.24096385542169,3.6144578313253017,15.66265060240964,20.481927710843376,7
7,52.74725274725275,3.296703296703297,27.472527472527474,16.483516483516485,7
7,37.795275590551185,2.362204724409449,42.51968503937008,17.322834645669293,7
7,47.31182795698925,3.225806451612903,23.655913978494624,25.806451612903224,7
7,55.31914893617021,3.1914893617021276,20.21276595744681,21.27659574468085,7
7,43.362831858407084,1.7699115044247788,20.353982300884958,34.51327433628319,7
7,44.54545454545455,1.8181818181818181,15.454545454545453,38.18181818181818,7
7,48.148148148148145,2.7777777777777777,22.22222222222222,26.85185185185185,7
7,47.0,3.0,19.0,31.0,7
7,53.60824742268041,3.092783505154639,22.680412371134018,20.618556701030926,7
7,53.932584269662925,3.370786516853933,23.59550561797753,19.10112359550562,7
7,42.47787610619469,2.6548672566371683,15.04424778761062,39.823008849557525,7
7,42.016806722689076,2.5210084033613445,21.84873949579832,33.61344537815126,7
7,47.27272727272727,2.727272727272727,14.545454545454545,35.45454545454545,7
7,49.532710280373834,2.803738317757009,16.822429906542055,30.8411214953271,7
7,53.26086956521739,3.260869565217391,23.913043478260867,19.565217391304348,7
7,56.81818181818182,3.409090909090909,22.72727272727273,17.045454545454547,7
7,57.5,3.75,15.0,23.75,7
7,49.0,3.0,19.0,29.0,7
7,52.577319587628864,3.092783505154639,20.618556701030926,23.711340206185564,7
7,42.15686274509804,1.9607843137254901,17.64705882352941,38.23529411764706,7
7,54.216867469879524,3.6144578313253017,26.506024096385545,15.66265060240964,7
7,57.14285714285714,3.571428571428571,23.80952380952381,15.476190476190476,7
7,60.56338028169014,4.225352112676056,14.08450704225352,21.12676056338028,7
a,53.333333333333336,3.3333333333333335,16.666666666666668,26.666666666666668,10
a,51.85185185185185,3.7037037037037033,12.345679012345679,32.098765432098766,10
a,58.33333333333333,2.7777777777777777,20.833333333333332,18.055555555555554,10
a,53.94736842105264,3.947368421052632,21.05263157894737,21.05263157894737,10
a,58.57142857142857,4.285714285714286,11.428571428571429,25.714285714285715,10
a,58.666666666666664,2.6666666666666665,22.666666666666664,16.0,10
a,65.15151515151516,3.0303030303030303,16.666666666666668,15.151515151515152,10
a,50.63291139240506,2.5316455696202533,25.31645569620253,21.518987341772153,10
a,58.46153846153847,3.076923076923077,18.461538461538463,20.0,10
a,54.651162790697676,3.488372093023256,17.44186046511628,24.41860465116279,10
a,52.0,4.0,20.0,24.0,10
a,61.03896103896104,2.5974025974025974,20.77922077922078,15.584415584415584,10
a,55.714285714285715,2.857142857142857,22.857142857142858,18.571428571428573,10
a,59.154929577464785,2.816901408450704,21.12676056338028,16.901408450704224,10
a,58.82352941176471,2.9411764705882355,22.058823529411768,16.176470588235297,10
a,54.76190476190476,2.380952380952381,26.19047619047619,16.666666666666668,10
a,56.62650602409639,3.6144578313253017,14.457831325301207,25.30120481927711,10
a,50.0,3.3333333333333335,21.11111111111111,25.555555555555557,10
a,46.0,3.0,22.0,29.0,10
a,58.02469135802469,2.4691358024691357,24.691358024691358,14.814814814814813,10
a,50.0,3.260869565217391,18.478260869565215,28.26086956521739,10
a,52.4390243902439,2.4390243902439024,24.390243902439025,20.73170731707317,10
a,50.549450549450555,3.296703296703297,18.681318681318682,27.472527472527474,10
a,46.06741573033708,3.370786516853933,20.224719101123597,30.337078651685395,10
a,46.51162790697675,3.488372093023256,23.255813953488374,26.74418604651163,10
a,51.086956521739125,3.260869565217391,17.391304347826086,28.26086956521739,10
a,51.68539325842697,3.370786516853933,19.10112359550562,25.842696629213485,10
a,58.666666666666664,2.6666666666666665,20.0,18.666666666666664,10
a,51.76470588235294,3.5294117647058822,18.823529411764707,25.88235294117647,10
a,52.38095238095238,3.571428571428571,19.047619047619047,25.0,10
a,51.21951219512195,3.6585365853658534,17.073170731707318,28.048780487804876,10
a,57.14285714285714,2.5974025974025974,20.77922077922078,19.48051948051948,10
a,50.56179775280899,3.370786516853933,14.606741573033709,31.460674157303373,10
a,54.32098765432099,3.7037037037037033,19.753086419753085,22.22222222222222,10
a,50.0,3.6585365853658534,14.634146341463413,31.70731707317073,10
a,51.19047619047619,3.571428571428571,21.428571428571427,23.80952380952381,10
a,50.0,3.75,15.0,31.25,10
a,55.714285714285715,2.857142857142857,21.42857142857143,20.0,10
a,50.0,3.488372093023256,19.767441860465116,26.74418604651163,10
a,50.58823529411765,3.5294117647058822,12.941176470588236,32.94117647058824,10
a,56.32183908045977,3.4482758620689653,21.839080459770113,18.39080459770115,10
a,46.15384615384616,4.395604395604396,18.681318681318682,30.769230769230774,10
a,50.549450549450555,3.296703296703297,19.78021978021978,26.373626373626376,10
a,46.93877551020408,3.0612244897959187,20.408163265306122,29.591836734693878,10
a,54.16666666666667,3.125,16.666666666666668,26.041666666666668,10
a,51.04166666666667,3.125,15.625000000000002,30.208333333333336,10
a,55.55555555555556,2.7777777777777777,20.833333333333332,20.833333333333332,10
a,48.35164835164836,4.395604395604396,16.483516483516485,30.769230769230774,10
a,64.70588235294119,2.9411764705882355,14.705882352941178,17.647058823529413,10
a,52.17391304347826,3.260869565217391,18.478260869565215,26.08695652173913,10
a,51.57894736842105,3.1578947368421053,21.052631578947366,24.210526315789473,10
a,60.273972602739725,2.73972602739726,16.43835616438356,20.54794520547945,10
a,62.5,2.5,16.25,18.75,10
a,58.57142857142857,2.857142857142857,17.142857142857142,21.42857142857143,10
a,56.09756097560975,3.6585365853658534,15.853658536585366,24.390243902439025,10
a,57.5,2.5,18.75,21.25,10
a,55.172413793103445,3.4482758620689653,12.643678160919539,28.735632183908045,10
a,51.85185185185185,3.7037037037037033,19.753086419753085,24.691358024691358,10
a,50.00000000000001,3.409090909090909,14.772727272727273,31.81818181818182,10
a,47.77777777777778,3.3333333333333335,15.555555555555557,33.333333333333336,10
a,48.80952380952381,3.571428571428571,20.238095238095237,27.38095238095238,10
a,46.59090909090909,3.409090909090909,20.454545454545457,29.545454545454547,10
a,48.10126582278481,3.79746835443038,18.9873417721519,29.113924050632914,10
a,51.04166666666667,3.125,18.75,27.083333333333336,10
a,52.32558139534884,3.488372093023256,17.44186046511628,26.74418604651163,10
a,53.75,3.75,21.25,21.25,10
a,52.525252525252526,3.0303030303030303,13.131313131313131,31.313131313131315,10
a,51.61290322580645,3.225806451612903,18.279569892473116,26.881720430107524,10
a,52.0,3.0,17.0,28.0,10
a,51.61290322580645,3.225806451612903,17.204301075268816,27.956989247311824,10
a,49.504950495049506,2.9702970297029703,18.81188118811881,28.712871287128714,10
a,50.0,3.1914893617021276,21.27659574468085,25.53191489361702,10
a,50.0,2.8846153846153846,16.346153846153847,30.76923076923077,10
a,52.083333333333336,3.125,21.875,22.916666666666668,10
a,54.08163265306123,3.0612244897959187,20.408163265306122,22.448979591836736,10
a,55.42168674698796,3.6144578313253017,16.867469879518072,24.096385542168676,10
a,57.971014492753625,4.3478260869565215,15.942028985507246,21.73913043478261,10
a,53.16455696202532,3.79746835443038,20.253164556962027,22.78481012658228,10
a,56.32183908045977,3.4482758620689653,17.241379310344826,22.988505747126435,10
a,58.75,3.75,13.75,23.75,10
a,49.494949494949495,3.0303030303030303,21.212121212121215,26.262626262626263,10
a,51.06382978723404,3.1914893617021276,19.148936170212764,26.595744680851062,10
a,57.142857142857146,3.296703296703297,16.483516483516485,23.07692307692308,10
a,51.546391752577314,3.092783505154639,20.618556701030926,24.74226804123711,10
a,58.82352941176471,2.3529411764705883,18.823529411764707,20.0,10
a,58.97435897435898,2.5641025641025643,19.230769230769234,19.230769230769234,10
a,54.76190476190476,2.380952380952381,19.047619047619047,23.80952380952381,10
a,49.01960784313725,2.941176470588235,17.64705882352941,30.392156862745097,10
a,58.064516129032256,3.225806451612903,17.204301075268816,21.50537634408602,10
a,51.92307692307693,2.8846153846153846,17.307692307692307,27.884615384615387,10
a,49.0,3.0,17.0,31.0,10
a,46.601941747572816,2.912621359223301,18.446601941747574,32.03883495145631,10
a,53.26086956521739,3.260869565217391,21.73913043478261,21.73913043478261,10
a,50.537634408602145,4.301075268817204,19.354838709677416,25.806451612903224,10
a,54.16666666666667,3.125,17.708333333333336,25.0,10
a,59.78260869565217,3.260869565217391,13.043478260869565,23.913043478260867,10
a,56.97674418604652,2.3255813953488373,20.930232558139537,19.767441860465116,10
a,37.5,4.861111111111111,32.638888888888886,25.0,10
a,54.651162790697676,2.3255813953488373,20.930232558139537,22.093023255813954,10
a,52.5,2.5,20.0,25.0,10
a,49.438202247191015,3.370786516853933,20.224719101123597,26.966292134831463,10
a,50.98039215686274,2.941176470588235,16.666666666666664,29.41176470588235,10
a,54.83870967741935,3.225806451612903,16.129032258064516,25.806451612903224,10
a,49.473684210526315,3.1578947368421053,15.789473684210526,31.57894736842105,10
a,52.8735632183908,3.4482758620689653,12.643678160919539,31.034482758620687,10
a,50.526315789473685,3.1578947368421053,15.789473684210526,30.52631578947368,10
a,51.111111111111114,3.3333333333333335,22.22222222222222,23.333333333333336,10
a,52.27272727272728,3.409090909090909,15.90909090909091,28.40909090909091,10
a,50.0,2.830188679245283,20.754716981132077,26.41509433962264,10
a,53.76344086021505,3.225806451612903,18.279569892473116,24.731182795698924,10
a,54.216867469879524,3.6144578313253017,21.68674698795181,20.481927710843376,10
a,48.0,3.0,18.0,31.0,10
a,55.42168674698796,3.6144578313253017,18.072289156626507,22.89156626506024,10
a,47.05882352941176,2.941176470588235,18.627450980392155,31.372549019607842,10
a,51.0,3.0,18.0,28.0,10
a,52.577319587628864,3.092783505154639,16.49484536082474,27.83505154639175,10
a,50.0,2.8846153846153846,18.26923076923077,28.846153846153847,10
a,53.0,3.0,19.0,25.0,10
a,53.06122448979592,3.0612244897959187,17.346938775510203,26.53061224489796,10
a,46.22641509433962,2.830188679245283,18.867924528301888,32.075471698113205,10
a,57.5,2.5,20.0,20.0,10
a,57.64705882352941,2.3529411764705883,22.35294117647059,17.647058823529413,10
a,60.46511627906977,2.3255813953488373,20.930232558139537,16.27906976744186,10
a,55.172413793103445,2.2988505747126435,24.137931034482758,18.39080459770115,10
a,55.43478260869565,3.260869565217391,16.304347826086957,25.0,10
a,50.0,3.0,19.0,28.0,10
a,57.95454545454546,2.272727272727273,19.31818181818182,20.454545454545457,10
a,57.4468085106383,3.1914893617021276,20.21276595744681,19.148936170212764,10
a,50.925925925925924,2.7777777777777777,21.296296296296298,25.0,10
a,57.64705882352941,2.3529411764705883,23.529411764705884,16.47058823529412,10
a,51.111111111111114,2.2222222222222223,25.555555555555557,21.11111111111111,10
a,50.98039215686274,2.941176470588235,17.64705882352941,28.431372549019606,10
a,51.06382978723404,3.1914893617021276,17.02127659574468,28.72340425531915,10
a,51.515151515151516,3.0303030303030303,19.191919191919194,26.262626262626263,10
a,53.46534653465346,2.9702970297029703,21.78217821782178,21.78217821782178,10
a,49.51456310679612,2.912621359223301,20.388349514563107,27.184466019417478,10
a,56.98924731182795,3.225806451612903,13.978494623655912,25.806451612903224,10
a,51.401869158878505,2.803738317757009,16.822429906542055,28.97196261682243,10
a,48.18181818181818,2.727272727272727,18.18181818181818,30.909090909090907,10
a,50.925925925925924,3.7037037037037037,20.37037037037037,25.0,10
a,45.762711864406775,2.542372881355932,21.1864406779661,30.508474576271183,10
a,47.95918367346939,3.0612244897959187,23.46938775510204,25.510204081632654,10
a,54.8780487804878,2.4390243902439024,23.170731707317074,19.51219512195122,10
a,55.208333333333336,3.125,22.916666666666668,18.75,10
a,64.1025641025641,2.5641025641025643,15.384615384615387,17.94871794871795,10
a,60.24096385542169,2.4096385542168677,24.096385542168676,13.253012048192772,10
a,52.94117647058823,2.941176470588235,18.627450980392155,25.49019607843137,10
a,57.77777777777778,3.3333333333333335,16.666666666666668,22.22222222222222,10
a,45.283018867924525,2.830188679245283,25.471698113207548,26.41509433962264,10
a,53.68421052631579,3.1578947368421053,17.894736842105264,25.263157894736842,10
b,64.83516483516485,2.197802197802198,5.4945054945054945,27.472527472527474,11
b,78.37837837837837,2.7027027027027026,6.756756756756756,12.162162162162161,11
b,73.75,2.5,6.25,17.5,11
b,72.41379310344827,4.597701149425287,3.4482758620689653,19.54022988505747,11
b,67.74193548387096,3.225806451612903,4.301075268817204,24.731182795698924,11
b,77.10843373493977,2.4096385542168677,4.819277108433735,15.66265060240964,11
b,75.60975609756098,2.4390243902439024,4.878048780487805,17.073170731707318,11
b,79.06976744186046,2.3255813953488373,6.976744186046512,11.627906976744187,11
b,69.56521739130434,3.260869565217391,4.3478260869565215,22.82608695652174,11
b,70.93023255813954,2.3255813953488373,5.813953488372094,20.930232558139537,11
b,73.80952380952381,2.380952380952381,3.571428571428571,20.238095238095237,11
b,75.90361445783134,2.4096385542168677,8.433734939759036,13.253012048192772,11
b,76.47058823529412,2.3529411764705883,8.23529411764706,12.941176470588236,11
b,70.52631578947368,2.1052631578947367,5.263157894736842,22.105263157894736,11
b,76.34408602150538,3.225806451612903,3.225806451612903,17.204301075268816,11
b,72.94117647058823,2.3529411764705883,10.588235294117647,14.117647058823529,11
b,73.25581395348837,2.3255813953488373,8.13953488372093,16.27906976744186,11
b,65.21739130434783,3.260869565217391,8.695652173913043,22.82608695652174,11
b,68.9655172413793,2.2988505747126435,5.747126436781609,22.988505747126435,11
b,78.88888888888889,2.2222222222222223,7.777777777777779,11.11111111111111,11
b,71.11111111111111,2.2222222222222223,6.666666666666667,20.0,11
b,70.32967032967034,2.197802197802198,7.692307692307693,19.78021978021978,11
b,70.11494252873563,2.2988505747126435,9.195402298850574,18.39080459770115,11
b,76.19047619047619,2.380952380952381,9.523809523809524,11.904761904761905,11
b,72.52747252747254,3.296703296703297,8.791208791208792,15.384615384615387,11
b,75.58139534883722,3.488372093023256,8.13953488372093,12.790697674418606,11
b,82.05128205128206,2.5641025641025643,6.410256410256411,8.974358974358974,11
b,72.8395061728395,2.4691358024691357,9.876543209876543,14.814814814814813,11
b,72.41379310344827,2.2988505747126435,6.896551724137931,18.39080459770115,11
b,69.87951807228916,2.4096385542168677,6.024096385542169,21.68674698795181,11
b,71.76470588235294,2.3529411764705883,7.0588235294117645,18.823529411764707,11
b,77.10843373493977,2.4096385542168677,7.2289156626506035,13.253012048192772,11
b,73.03370786516854,2.247191011235955,7.865168539325843,16.853932584269664,11
b,75.86206896551724,2.2988505747126435,9.195402298850574,12.643678160919539,11
b,70.93023255813954,2.3255813953488373,9.30232558139535,17.44186046511628,11
b,68.81720430107526,2.150537634408602,9.677419354838708,19.354838709677416,11
b,80.0,2.6666666666666665,6.666666666666666,10.666666666666666,11
b,71.95121951219512,2.4390243902439024,7.317073170731707,18.29268292682927,11
b,71.42857142857143,3.571428571428571,7.142857142857142,17.857142857142858,11
b,81.17647058823529,2.3529411764705883,7.0588235294117645,9.411764705882353,11
b,71.95121951219512,2.4390243902439024,8.536585365853659,17.073170731707318,11
b,72.52747252747254,2.197802197802198,6.593406593406594,18.681318681318682,11
b,76.47058823529412,2.3529411764705883,7.0588235294117645,14.117647058823529,11
b,71.76470588235294,3.5294117647058822,5.882352941176471,18.823529411764707,11
b,70.52631578947368,2.1052631578947367,6.315789473684211,21.052631578947366,11
b,71.11111111111111,2.2222222222222223,6.666666666666667,20.0,11
b,72.72727272727273,2.272727272727273,6.818181818181818,18.181818181818183,11
b,75.0,2.5,6.25,16.25,11
b,81.48148148148148,2.4691358024691357,4.938271604938271,11.11111111111111,11
b,73.33333333333334,2.2222222222222223,5.555555555555555,18.88888888888889,11
b,77.10843373493977,2.4096385542168677,7.2289156626506035,13.253012048192772,11
b,78.57142857142857,2.380952380952381,7.142857142857142,11.904761904761905,11
b,74.4186046511628,2.3255813953488373,6.976744186046512,16.27906976744186,11
b,74.07407407407408,3.7037037037037033,8.641975308641975,13.580246913580247,11
b,71.57894736842105,2.1052631578947367,6.315789473684211,20.0,11
b,69.47368421052632,2.1052631578947367,8.421052631578947,20.0,11
b,74.71264367816092,2.2988505747126435,10.344827586206897,12.643678160919539,11
b,75.29411764705883,2.3529411764705883,7.0588235294117645,15.294117647058824,11
b,69.89247311827957,2.150537634408602,9.677419354838708,18.279569892473116,11
b,73.62637362637363,2.197802197802198,7.692307692307693,16.483516483516485,11
b,75.90361445783134,2.4096385542168677,4.819277108433735,16.867469879518072,11
b,69.23076923076924,2.197802197802198,5.4945054945054945,23.07692307692308,11
b,70.7865168539326,2.247191011235955,8.98876404494382,17.97752808988764,11
b,69.31818181818183,2.272727272727273,5.6818181818181825,22.72727272727273,11
b,70.65217391304347,2.1739130434782608,7.608695652173912,19.565217391304348,11
b,84.93150684931507,2.73972602739726,5.47945205479452,6.8493150684931505,11
b,77.38095238095238,2.380952380952381,7.142857142857142,13.095238095238095,11
b,68.31683168316832,1.9801980198019802,9.900990099009901,19.801980198019802,11
b,70.7865168539326,2.247191011235955,4.49438202247191,22.471910112359552,11
b,72.52747252747254,2.197802197802198,4.395604395604396,20.87912087912088,11
b,71.42857142857143,2.380952380952381,5.9523809523809526,20.238095238095237,11
b,79.12087912087912,2.197802197802198,9.89010989010989,8.791208791208792,11
b,80.48780487804878,2.4390243902439024,7.317073170731707,9.75609756097561,11
b,73.95833333333334,2.0833333333333335,5.208333333333334,18.75,11
b,67.03296703296704,2.197802197802198,6.593406593406594,24.17582417582418,11
b,72.41379310344827,2.2988505747126435,6.896551724137931,18.39080459770115,11
b,69.66292134831461,2.247191011235955,7.865168539325843,20.224719101123597,11
b,82.89473684210527,2.6315789473684212,7.894736842105264,6.578947368421053,11
b,70.96774193548387,2.150537634408602,9.677419354838708,17.204301075268816,11
b,75.0,2.5,5.0,17.5,11
b,73.5632183908046,2.2988505747126435,9.195402298850574,14.942528735632184,11
b,69.0721649484536,2.0618556701030926,5.154639175257731,23.711340206185564,11
b,70.93023255813954,2.3255813953488373,9.30232558139535,17.44186046511628,11
b,70.2127659574468,2.127659574468085,8.51063829787234,19.148936170212764,11
b,66.30434782608695,2.1739130434782608,8.695652173913043,22.82608695652174,11
b,71.26436781609195,2.2988505747126435,6.896551724137931,19.54022988505747,11
b,70.93023255813954,2.3255813953488373,6.976744186046512,19.767441860465116,11
b,66.66666666666666,2.2988505747126435,8.045977011494251,22.988505747126435,11
